Season,Location,Item Purchased,sales_count,total_revenue,avg_revenue,rank_in_season_region,sales_share_in_season_region_%
Winter,Maine,Coat,2,128,64.0,3.0,7.69
Winter,Maine,Handbag,2,73,36.5,3.0,7.69
Winter,Maine,Jeans,2,109,54.5,3.0,7.69
Winter,Maine,Blouse,1,58,58.0,4.0,3.85
Winter,Maine,Hoodie,1,56,56.0,4.0,3.85
Winter,Maine,Jewelry,1,25,25.0,4.0,3.85
Winter,Maine,Sandals,1,38,38.0,4.0,3.85
Winter,Maine,Scarf,1,35,35.0,4.0,3.85
Winter,Maine,Socks,1,53,53.0,4.0,3.85
Winter,Maryland,Sneakers,3,191,63.666666666666664,1.0,18.75
Winter,Maryland,Blouse,2,152,76.0,2.0,12.5
Winter,Maryland,Shoes,2,73,36.5,2.0,12.5
Winter,Maryland,T-shirt,2,149,74.5,2.0,12.5
Winter,Maryland,Dress,1,29,29.0,3.0,6.25
Winter,Maryland,Gloves,1,93,93.0,3.0,6.25
Winter,Maryland,Handbag,1,82,82.0,3.0,6.25
Winter,Maryland,Hat,1,30,30.0,3.0,6.25
Winter,Maryland,Jeans,1,39,39.0,3.0,6.25
Winter,Maryland,Sunglasses,1,95,95.0,3.0,6.25
Winter,Maryland,Sweater,1,39,39.0,3.0,6.25
Winter,Massachusetts,Shirt,4,144,36.0,1.0,20.0
Winter,Massachusetts,Dress,3,235,78.33333333333333,2.0,15.0
Winter,Massachusetts,Backpack,2,147,73.5,3.0,10.0
Winter,Massachusetts,Socks,2,103,51.5,3.0,10.0
Winter,Massachusetts,Belt,1,53,53.0,4.0,5.0
Winter,Massachusetts,Blouse,1,71,71.0,4.0,5.0
Winter,Massachusetts,Boots,1,55,55.0,4.0,5.0
Winter,Massachusetts,Coat,1,51,51.0,4.0,5.0
Winter,Massachusetts,Handbag,1,46,46.0,4.0,5.0
Winter,Massachusetts,Hoodie,1,79,79.0,4.0,5.0
Winter,Massachusetts,Shorts,1,84,84.0,4.0,5.0
Winter,Massachusetts,Skirt,1,90,90.0,4.0,5.0
Winter,Massachusetts,Sneakers,1,35,35.0,4.0,5.0
Winter,Michigan,Belt,2,113,56.5,1.0,15.38
Winter,Michigan,Jacket,2,98,49.0,1.0,15.38
Winter,Michigan,Sandals,2,81,40.5,1.0,15.38
Winter,Michigan,Backpack,1,31,31.0,2.0,7.69
Winter,Michigan,Dress,1,95,95.0,2.0,7.69
Winter,Michigan,Hoodie,1,31,31.0,2.0,7.69
Winter,Michigan,Shirt,1,74,74.0,2.0,7.69
Winter,Michigan,Sneakers,1,64,64.0,2.0,7.69
Winter,Michigan,Sunglasses,1,63,63.0,2.0,7.69
Winter,Michigan,T-shirt,1,38,38.0,2.0,7.69
Winter,Minnesota,Skirt,3,235,78.33333333333333,1.0,14.29
Winter,Minnesota,Sneakers,3,209,69.66666666666667,1.0,14.29
Winter,Minnesota,Blouse,2,111,55.5,2.0,9.52
Winter,Minnesota,Hat,2,89,44.5,2.0,9.52
Winter,Minnesota,Shoes,2,99,49.5,2.0,9.52
Winter,Minnesota,Sunglasses,2,58,29.0,2.0,9.52
Winter,Minnesota,Handbag,1,47,47.0,3.0,4.76
Winter,Minnesota,Hoodie,1,60,60.0,3.0,4.76
Winter,Minnesota,Jewelry,1,98,98.0,3.0,4.76
Winter,Minnesota,Sandals,1,97,97.0,3.0,4.76
Winter,Minnesota,Shirt,1,62,62.0,3.0,4.76
Winter,Minnesota,Shorts,1,51,51.0,3.0,4.76
Winter,Minnesota,T-shirt,1,32,32.0,3.0,4.76
Winter,Mississippi,Handbag,3,135,45.0,1.0,12.0
Winter,Mississippi,Sunglasses,3,117,39.0,1.0,12.0
Winter,Mississippi,Coat,2,154,77.0,2.0,8.0
Winter,Mississippi,Dress,2,71,35.5,2.0,8.0
Winter,Mississippi,Hoodie,2,159,79.5,2.0,8.0
Winter,Mississippi,Jewelry,2,175,87.5,2.0,8.0
Winter,Mississippi,Shirt,2,137,68.5,2.0,8.0
Winter,Mississippi,Sneakers,2,148,74.0,2.0,8.0
Winter,Mississippi,Belt,1,71,71.0,3.0,4.0
Winter,Mississippi,Blouse,1,29,29.0,3.0,4.0
Winter,Mississippi,Boots,1,95,95.0,3.0,4.0
Winter,Mississippi,Hat,1,21,21.0,3.0,4.0
Winter,Mississippi,Skirt,1,24,24.0,3.0,4.0
Winter,Mississippi,Socks,1,77,77.0,3.0,4.0
Winter,Mississippi,Sweater,1,89,89.0,3.0,4.0
Winter,Missouri,T-shirt,3,240,80.0,1.0,21.43
Winter,Missouri,Skirt,2,155,77.5,2.0,14.29
Winter,Missouri,Belt,1,35,35.0,3.0,7.14
Winter,Missouri,Jacket,1,22,22.0,3.0,7.14
Winter,Missouri,Pants,1,41,41.0,3.0,7.14
Winter,Missouri,Sandals,1,48,48.0,3.0,7.14
Winter,Missouri,Scarf,1,72,72.0,3.0,7.14
Winter,Missouri,Shoes,1,22,22.0,3.0,7.14
Winter,Missouri,Shorts,1,43,43.0,3.0,7.14
Winter,Missouri,Sunglasses,1,61,61.0,3.0,7.14
Winter,Missouri,Sweater,1,43,43.0,3.0,7.14
Winter,Montana,Coat,3,155,51.666666666666664,1.0,12.0
Winter,Montana,Boots,2,164,82.0,2.0,8.0
Winter,Montana,Hat,2,134,67.0,2.0,8.0
Winter,Montana,Jeans,2,158,79.0,2.0,8.0
Winter,Montana,Pants,2,140,70.0,2.0,8.0
Winter,Montana,Shirt,2,121,60.5,2.0,8.0
Winter,Montana,Sweater,2,110,55.0,2.0,8.0
Winter,Montana,Belt,1,92,92.0,3.0,4.0
Winter,Montana,Dress,1,96,96.0,3.0,4.0
Winter,Montana,Gloves,1,93,93.0,3.0,4.0
Winter,Montana,Jewelry,1,54,54.0,3.0,4.0
Winter,Montana,Sandals,1,23,23.0,3.0,4.0
Winter,Montana,Skirt,1,93,93.0,3.0,4.0
Winter,Montana,Sneakers,1,39,39.0,3.0,4.0
Winter,Montana,Socks,1,73,73.0,3.0,4.0
Winter,Montana,Sunglasses,1,66,66.0,3.0,4.0
Winter,Montana,T-shirt,1,20,20.0,3.0,4.0
Winter,Nebraska,Gloves,2,97,48.5,1.0,10.53
Winter,Nebraska,Handbag,2,106,53.0,1.0,10.53
Winter,Nebraska,Jeans,2,161,80.5,1.0,10.53
Winter,Nebraska,Pants,2,102,51.0,1.0,10.53
Winter,Nebraska,Shirt,2,165,82.5,1.0,10.53
Winter,Nebraska,Backpack,1,64,64.0,2.0,5.26
Winter,Nebraska,Belt,1,83,83.0,2.0,5.26
Winter,Nebraska,Coat,1,36,36.0,2.0,5.26
Winter,Nebraska,Dress,1,80,80.0,2.0,5.26
Winter,Nebraska,Hat,1,81,81.0,2.0,5.26
Winter,Nebraska,Jewelry,1,56,56.0,2.0,5.26
Winter,Nebraska,Scarf,1,35,35.0,2.0,5.26
Winter,Nebraska,Sunglasses,1,62,62.0,2.0,5.26
Winter,Nebraska,T-shirt,1,45,45.0,2.0,5.26
Winter,Nevada,Dress,2,143,71.5,1.0,13.33
Winter,Nevada,Sweater,2,150,75.0,1.0,13.33
Winter,Nevada,Backpack,1,71,71.0,2.0,6.67
Winter,Nevada,Belt,1,97,97.0,2.0,6.67
Winter,Nevada,Boots,1,23,23.0,2.0,6.67
Winter,Nevada,Coat,1,20,20.0,2.0,6.67
Winter,Nevada,Gloves,1,48,48.0,2.0,6.67
Winter,Nevada,Jacket,1,50,50.0,2.0,6.67
Winter,Nevada,Jeans,1,68,68.0,2.0,6.67
Winter,Nevada,Jewelry,1,53,53.0,2.0,6.67
Winter,Nevada,Shoes,1,97,97.0,2.0,6.67
Winter,Nevada,Shorts,1,67,67.0,2.0,6.67
Winter,Nevada,Sneakers,1,45,45.0,2.0,6.67
Winter,New Hampshire,Blouse,2,85,42.5,1.0,9.52
Winter,New Hampshire,Hat,2,127,63.5,1.0,9.52
Winter,New Hampshire,Hoodie,2,105,52.5,1.0,9.52
Winter,New Hampshire,Jeans,2,120,60.0,1.0,9.52
Winter,New Hampshire,T-shirt,2,150,75.0,1.0,9.52
Winter,New Hampshire,Backpack,1,48,48.0,2.0,4.76
Winter,New Hampshire,Belt,1,65,65.0,2.0,4.76
Winter,New Hampshire,Boots,1,66,66.0,2.0,4.76
Winter,New Hampshire,Coat,1,23,23.0,2.0,4.76
Winter,New Hampshire,Gloves,1,36,36.0,2.0,4.76
Winter,New Hampshire,Jewelry,1,60,60.0,2.0,4.76
Winter,New Hampshire,Sandals,1,79,79.0,2.0,4.76
Winter,New Hampshire,Scarf,1,44,44.0,2.0,4.76
Winter,New Hampshire,Shirt,1,68,68.0,2.0,4.76
Winter,New Hampshire,Socks,1,100,100.0,2.0,4.76
Winter,New Hampshire,Sunglasses,1,48,48.0,2.0,4.76
Winter,New Jersey,Scarf,2,153,76.5,1.0,20.0
Winter,New Jersey,Sunglasses,2,188,94.0,1.0,20.0
Winter,New Jersey,Backpack,1,54,54.0,2.0,10.0
Winter,New Jersey,Blouse,1,41,41.0,2.0,10.0
Winter,New Jersey,Hat,1,54,54.0,2.0,10.0
Winter,New Jersey,Hoodie,1,98,98.0,2.0,10.0
Winter,New Jersey,Pants,1,52,52.0,2.0,10.0
Winter,New Jersey,Shirt,1,69,69.0,2.0,10.0
Winter,New Mexico,Shoes,3,224,74.66666666666667,1.0,15.79
Winter,New Mexico,Shirt,2,147,73.5,2.0,10.53
Winter,New Mexico,Sunglasses,2,119,59.5,2.0,10.53
Winter,New Mexico,Backpack,1,37,37.0,3.0,5.26
Winter,New Mexico,Blouse,1,99,99.0,3.0,5.26
Winter,New Mexico,Coat,1,96,96.0,3.0,5.26
Winter,New Mexico,Hat,1,45,45.0,3.0,5.26
Winter,New Mexico,Hoodie,1,74,74.0,3.0,5.26
Winter,New Mexico,Jacket,1,67,67.0,3.0,5.26
Winter,New Mexico,Jewelry,1,28,28.0,3.0,5.26
Winter,New Mexico,Pants,1,82,82.0,3.0,5.26
Winter,New Mexico,Sandals,1,23,23.0,3.0,5.26
Winter,New Mexico,Skirt,1,40,40.0,3.0,5.26
Winter,New Mexico,Socks,1,64,64.0,3.0,5.26
Winter,New Mexico,Sweater,1,59,59.0,3.0,5.26
Winter,New York,Gloves,3,120,40.0,1.0,12.0
Winter,New York,T-shirt,3,210,70.0,1.0,12.0
Winter,New York,Coat,2,144,72.0,2.0,8.0
Winter,New York,Shirt,2,153,76.5,2.0,8.0
Winter,New York,Shoes,2,89,44.5,2.0,8.0
Winter,New York,Skirt,2,157,78.5,2.0,8.0
Winter,New York,Sunglasses,2,113,56.5,2.0,8.0
Winter,New York,Backpack,1,94,94.0,3.0,4.0
Winter,New York,Belt,1,73,73.0,3.0,4.0
Winter,New York,Boots,1,95,95.0,3.0,4.0
Winter,New York,Handbag,1,57,57.0,3.0,4.0
Winter,New York,Hat,1,31,31.0,3.0,4.0
Winter,New York,Hoodie,1,46,46.0,3.0,4.0
Winter,New York,Jacket,1,32,32.0,3.0,4.0
Winter,New York,Shorts,1,40,40.0,3.0,4.0
Winter,New York,Socks,1,41,41.0,3.0,4.0
Winter,North Carolina,Hoodie,2,123,61.5,1.0,11.76
Winter,North Carolina,Jacket,2,121,60.5,1.0,11.76
Winter,North Carolina,Shorts,2,121,60.5,1.0,11.76
Winter,North Carolina,Sneakers,2,148,74.0,1.0,11.76
Winter,North Carolina,Belt,1,40,40.0,2.0,5.88
Winter,North Carolina,Boots,1,67,67.0,2.0,5.88
Winter,North Carolina,Handbag,1,62,62.0,2.0,5.88
Winter,North Carolina,Jewelry,1,31,31.0,2.0,5.88
Winter,North Carolina,Pants,1,62,62.0,2.0,5.88
Winter,North Carolina,Sandals,1,92,92.0,2.0,5.88
Winter,North Carolina,Scarf,1,75,75.0,2.0,5.88
Winter,North Carolina,Shirt,1,73,73.0,2.0,5.88
Winter,North Carolina,T-shirt,1,62,62.0,2.0,5.88
Winter,North Dakota,Belt,2,167,83.5,1.0,11.11
Winter,North Dakota,Jeans,2,142,71.0,1.0,11.11
Winter,North Dakota,Sweater,2,150,75.0,1.0,11.11
Winter,North Dakota,Blouse,1,57,57.0,2.0,5.56
Winter,North Dakota,Coat,1,68,68.0,2.0,5.56
Winter,North Dakota,Dress,1,82,82.0,2.0,5.56
Winter,North Dakota,Handbag,1,78,78.0,2.0,5.56
Winter,North Dakota,Hat,1,39,39.0,2.0,5.56
Winter,North Dakota,Hoodie,1,46,46.0,2.0,5.56
Winter,North Dakota,Jewelry,1,34,34.0,2.0,5.56
Winter,North Dakota,Pants,1,53,53.0,2.0,5.56
Winter,North Dakota,Scarf,1,68,68.0,2.0,5.56
Winter,North Dakota,Shoes,1,52,52.0,2.0,5.56
Winter,North Dakota,Socks,1,85,85.0,2.0,5.56
Winter,North Dakota,Sunglasses,1,81,81.0,2.0,5.56
Winter,Ohio,T-shirt,3,166,55.333333333333336,1.0,13.04
Winter,Ohio,Blouse,2,83,41.5,2.0,8.7
Winter,Ohio,Boots,2,163,81.5,2.0,8.7
Winter,Ohio,Gloves,2,90,45.0,2.0,8.7
Winter,Ohio,Handbag,2,94,47.0,2.0,8.7
Winter,Ohio,Sandals,2,165,82.5,2.0,8.7
Winter,Ohio,Belt,1,45,45.0,3.0,4.35
Winter,Ohio,Dress,1,33,33.0,3.0,4.35
Winter,Ohio,Hat,1,46,46.0,3.0,4.35
Winter,Ohio,Jewelry,1,27,27.0,3.0,4.35
Winter,Ohio,Pants,1,84,84.0,3.0,4.35
Winter,Ohio,Shorts,1,47,47.0,3.0,4.35
Winter,Ohio,Skirt,1,48,48.0,3.0,4.35
Winter,Ohio,Socks,1,22,22.0,3.0,4.35
Winter,Ohio,Sunglasses,1,89,89.0,3.0,4.35
Winter,Ohio,Sweater,1,40,40.0,3.0,4.35
Winter,Oklahoma,Jacket,3,161,53.666666666666664,1.0,11.11
Winter,Oklahoma,Pants,3,172,57.333333333333336,1.0,11.11
Winter,Oklahoma,Hat,2,136,68.0,2.0,7.41
Winter,Oklahoma,Hoodie,2,180,90.0,2.0,7.41
Winter,Oklahoma,Shirt,2,113,56.5,2.0,7.41
Winter,Oklahoma,Shorts,2,90,45.0,2.0,7.41
Winter,Oklahoma,Socks,2,104,52.0,2.0,7.41
Winter,Oklahoma,Blouse,1,51,51.0,3.0,3.7
Winter,Oklahoma,Boots,1,73,73.0,3.0,3.7
Winter,Oklahoma,Dress,1,100,100.0,3.0,3.7
Winter,Oklahoma,Handbag,1,40,40.0,3.0,3.7
Winter,Oklahoma,Jewelry,1,42,42.0,3.0,3.7
Winter,Oklahoma,Scarf,1,71,71.0,3.0,3.7
Winter,Oklahoma,Shoes,1,27,27.0,3.0,3.7
Winter,Oklahoma,Skirt,1,63,63.0,3.0,3.7
Winter,Oklahoma,Sneakers,1,39,39.0,3.0,3.7
Winter,Oklahoma,Sunglasses,1,48,48.0,3.0,3.7
Winter,Oklahoma,T-shirt,1,86,86.0,3.0,3.7
Winter,Oregon,Shirt,3,180,60.0,1.0,14.29
Winter,Oregon,Boots,2,126,63.0,2.0,9.52
Winter,Oregon,Dress,2,167,83.5,2.0,9.52
Winter,Oregon,Pants,2,152,76.0,2.0,9.52
Winter,Oregon,Belt,1,31,31.0,3.0,4.76
Winter,Oregon,Blouse,1,20,20.0,3.0,4.76
Winter,Oregon,Coat,1,28,28.0,3.0,4.76
Winter,Oregon,Hat,1,84,84.0,3.0,4.76
Winter,Oregon,Jacket,1,51,51.0,3.0,4.76
Winter,Oregon,Jeans,1,41,41.0,3.0,4.76
Winter,Oregon,Sandals,1,44,44.0,3.0,4.76
Winter,Oregon,Scarf,1,34,34.0,3.0,4.76
Winter,Oregon,Shoes,1,37,37.0,3.0,4.76
Winter,Oregon,Sneakers,1,41,41.0,3.0,4.76
Winter,Oregon,Sunglasses,1,88,88.0,3.0,4.76
Winter,Oregon,Sweater,1,57,57.0,3.0,4.76
Winter,Pennsylvania,Hat,2,104,52.0,1.0,13.33
Winter,Pennsylvania,Socks,2,104,52.0,1.0,13.33
Winter,Pennsylvania,Sweater,2,103,51.5,1.0,13.33
Winter,Pennsylvania,Belt,1,100,100.0,2.0,6.67
Winter,Pennsylvania,Blouse,1,94,94.0,2.0,6.67
Winter,Pennsylvania,Dress,1,86,86.0,2.0,6.67
Winter,Pennsylvania,Gloves,1,94,94.0,2.0,6.67
Winter,Pennsylvania,Hoodie,1,66,66.0,2.0,6.67
Winter,Pennsylvania,Pants,1,62,62.0,2.0,6.67
Winter,Pennsylvania,Sandals,1,58,58.0,2.0,6.67
Winter,Pennsylvania,Scarf,1,36,36.0,2.0,6.67
Winter,Pennsylvania,Sneakers,1,84,84.0,2.0,6.67
Winter,Rhode Island,Dress,3,150,50.0,1.0,13.04
Winter,Rhode Island,Jewelry,3,178,59.333333333333336,1.0,13.04
Winter,Rhode Island,Belt,2,102,51.0,2.0,8.7
Winter,Rhode Island,Jeans,2,142,71.0,2.0,8.7
Winter,Rhode Island,Shorts,2,190,95.0,2.0,8.7
Winter,Rhode Island,Sweater,2,138,69.0,2.0,8.7
Winter,Rhode Island,Handbag,1,79,79.0,3.0,4.35
Winter,Rhode Island,Hoodie,1,20,20.0,3.0,4.35
Winter,Rhode Island,Pants,1,65,65.0,3.0,4.35
Winter,Rhode Island,Scarf,1,85,85.0,3.0,4.35
Winter,Rhode Island,Shirt,1,64,64.0,3.0,4.35
Winter,Rhode Island,Shoes,1,99,99.0,3.0,4.35
Winter,Rhode Island,Skirt,1,81,81.0,3.0,4.35
Winter,Rhode Island,Sneakers,1,65,65.0,3.0,4.35
Winter,Rhode Island,T-shirt,1,66,66.0,3.0,4.35
Winter,South Carolina,Blouse,2,122,61.0,1.0,22.22
Winter,South Carolina,Backpack,1,65,65.0,2.0,11.11
Winter,South Carolina,Hat,1,85,85.0,2.0,11.11
Winter,South Carolina,Hoodie,1,59,59.0,2.0,11.11
Winter,South Carolina,Jacket,1,28,28.0,2.0,11.11
Winter,South Carolina,Scarf,1,99,99.0,2.0,11.11
Winter,South Carolina,Shirt,1,45,45.0,2.0,11.11
Winter,South Carolina,T-shirt,1,23,23.0,2.0,11.11
Winter,South Dakota,Boots,2,104,52.0,1.0,15.38
Winter,South Dakota,Coat,2,61,30.5,1.0,15.38
Winter,South Dakota,Jacket,2,131,65.5,1.0,15.38
Winter,South Dakota,Backpack,1,67,67.0,2.0,7.69
Winter,South Dakota,Belt,1,93,93.0,2.0,7.69
Winter,South Dakota,Dress,1,80,80.0,2.0,7.69
Winter,South Dakota,Hoodie,1,89,89.0,2.0,7.69
Winter,South Dakota,Jewelry,1,76,76.0,2.0,7.69
Winter,South Dakota,Skirt,1,100,100.0,2.0,7.69
Winter,South Dakota,T-shirt,1,28,28.0,2.0,7.69
Winter,Tennessee,Boots,3,232,77.33333333333333,1.0,17.65
Winter,Tennessee,Hoodie,2,137,68.5,2.0,11.76
Winter,Tennessee,Scarf,2,96,48.0,2.0,11.76
Winter,Tennessee,Skirt,2,104,52.0,2.0,11.76
Winter,Tennessee,Belt,1,95,95.0,3.0,5.88
Winter,Tennessee,Dress,1,91,91.0,3.0,5.88
Winter,Tennessee,Gloves,1,44,44.0,3.0,5.88
Winter,Tennessee,Hat,1,36,36.0,3.0,5.88
Winter,Tennessee,Pants,1,37,37.0,3.0,5.88
Winter,Tennessee,Sandals,1,82,82.0,3.0,5.88
Winter,Tennessee,Socks,1,89,89.0,3.0,5.88
Winter,Tennessee,Sweater,1,20,20.0,3.0,5.88
Winter,Texas,Backpack,2,153,76.5,1.0,11.11
Winter,Texas,Belt,2,119,59.5,1.0,11.11
Winter,Texas,Blouse,2,159,79.5,1.0,11.11
Winter,Texas,Hat,2,155,77.5,1.0,11.11
Winter,Texas,Scarf,2,163,81.5,1.0,11.11
Winter,Texas,Coat,1,80,80.0,2.0,5.56
Winter,Texas,Dress,1,34,34.0,2.0,5.56
Winter,Texas,Hoodie,1,37,37.0,2.0,5.56
Winter,Texas,Jacket,1,87,87.0,2.0,5.56
Winter,Texas,Pants,1,76,76.0,2.0,5.56
Winter,Texas,Shoes,1,99,99.0,2.0,5.56
Winter,Texas,Sunglasses,1,56,56.0,2.0,5.56
Winter,Texas,T-shirt,1,98,98.0,2.0,5.56
Winter,Utah,Shorts,3,229,76.33333333333333,1.0,17.65
Winter,Utah,Boots,2,132,66.0,2.0,11.76
Winter,Utah,Jacket,2,84,42.0,2.0,11.76
Winter,Utah,Jewelry,2,130,65.0,2.0,11.76
Winter,Utah,Coat,1,59,59.0,3.0,5.88
Winter,Utah,Handbag,1,75,75.0,3.0,5.88
Winter,Utah,Hoodie,1,22,22.0,3.0,5.88
Winter,Utah,Jeans,1,28,28.0,3.0,5.88
Winter,Utah,Pants,1,73,73.0,3.0,5.88
Winter,Utah,Scarf,1,89,89.0,3.0,5.88
Winter,Utah,Shoes,1,90,90.0,3.0,5.88
Winter,Utah,Sneakers,1,32,32.0,3.0,5.88
Winter,Vermont,Pants,4,263,65.75,1.0,12.9
Winter,Vermont,Sweater,4,173,43.25,1.0,12.9
Winter,Vermont,Shoes,3,184,61.333333333333336,2.0,9.68
Winter,Vermont,Socks,3,229,76.33333333333333,2.0,9.68
Winter,Vermont,Belt,2,115,57.5,3.0,6.45
Winter,Vermont,Jewelry,2,192,96.0,3.0,6.45
Winter,Vermont,Blouse,1,59,59.0,4.0,3.23
Winter,Vermont,Boots,1,67,67.0,4.0,3.23
Winter,Vermont,Coat,1,80,80.0,4.0,3.23
Winter,Vermont,Hat,1,85,85.0,4.0,3.23
Winter,Vermont,Jacket,1,31,31.0,4.0,3.23
Winter,Vermont,Jeans,1,24,24.0,4.0,3.23
Winter,Vermont,Scarf,1,44,44.0,4.0,3.23
Winter,Vermont,Shirt,1,51,51.0,4.0,3.23
Winter,Vermont,Shorts,1,41,41.0,4.0,3.23
Winter,Vermont,Skirt,1,59,59.0,4.0,3.23
Winter,Vermont,Sneakers,1,44,44.0,4.0,3.23
Winter,Vermont,Sunglasses,1,60,60.0,4.0,3.23
Winter,Vermont,T-shirt,1,84,84.0,4.0,3.23
Winter,Virginia,Shorts,3,200,66.66666666666667,1.0,12.0
Winter,Virginia,Backpack,2,155,77.5,2.0,8.0
Winter,Virginia,Boots,2,118,59.0,2.0,8.0
Winter,Virginia,Gloves,2,139,69.5,2.0,8.0
Winter,Virginia,Handbag,2,190,95.0,2.0,8.0
Winter,Virginia,Hat,2,127,63.5,2.0,8.0
Winter,Virginia,Scarf,2,97,48.5,2.0,8.0
Winter,Virginia,Blouse,1,66,66.0,3.0,4.0
Winter,Virginia,Hoodie,1,53,53.0,3.0,4.0
Winter,Virginia,Jewelry,1,93,93.0,3.0,4.0
Winter,Virginia,Pants,1,79,79.0,3.0,4.0
Winter,Virginia,Sandals,1,41,41.0,3.0,4.0
Winter,Virginia,Shirt,1,83,83.0,3.0,4.0
Winter,Virginia,Shoes,1,92,92.0,3.0,4.0
Winter,Virginia,Skirt,1,71,71.0,3.0,4.0
Winter,Virginia,Sneakers,1,95,95.0,3.0,4.0
Winter,Virginia,Socks,1,53,53.0,3.0,4.0
Winter,Washington,Handbag,2,118,59.0,1.0,12.5
Winter,Washington,Jewelry,2,129,64.5,1.0,12.5
Winter,Washington,Socks,2,81,40.5,1.0,12.5
Winter,Washington,Coat,1,81,81.0,2.0,6.25
Winter,Washington,Gloves,1,73,73.0,2.0,6.25
Winter,Washington,Hat,1,68,68.0,2.0,6.25
Winter,Washington,Jacket,1,45,45.0,2.0,6.25
Winter,Washington,Pants,1,74,74.0,2.0,6.25
Winter,Washington,Sandals,1,94,94.0,2.0,6.25
Winter,Washington,Scarf,1,38,38.0,2.0,6.25
Winter,Washington,Shirt,1,98,98.0,2.0,6.25
Winter,Washington,Shorts,1,47,47.0,2.0,6.25
Winter,Washington,Sneakers,1,53,53.0,2.0,6.25
Winter,West Virginia,Gloves,3,177,59.0,1.0,14.29
Winter,West Virginia,Sunglasses,3,134,44.666666666666664,1.0,14.29
Winter,West Virginia,Jeans,2,133,66.5,2.0,9.52
Winter,West Virginia,Blouse,1,92,92.0,3.0,4.76
Winter,West Virginia,Boots,1,89,89.0,3.0,4.76
Winter,West Virginia,Coat,1,48,48.0,3.0,4.76
Winter,West Virginia,Dress,1,79,79.0,3.0,4.76
Winter,West Virginia,Handbag,1,74,74.0,3.0,4.76
Winter,West Virginia,Hoodie,1,26,26.0,3.0,4.76
Winter,West Virginia,Jacket,1,28,28.0,3.0,4.76
Winter,West Virginia,Jewelry,1,26,26.0,3.0,4.76
Winter,West Virginia,Pants,1,44,44.0,3.0,4.76
Winter,West Virginia,Sandals,1,96,96.0,3.0,4.76
Winter,West Virginia,Shoes,1,74,74.0,3.0,4.76
Winter,West Virginia,Shorts,1,33,33.0,3.0,4.76
Winter,West Virginia,Skirt,1,27,27.0,3.0,4.76
Winter,Wisconsin,Hoodie,3,116,38.666666666666664,1.0,15.79
Winter,Wisconsin,Pants,2,109,54.5,2.0,10.53
Winter,Wisconsin,T-shirt,2,123,61.5,2.0,10.53
Winter,Wisconsin,Belt,1,59,59.0,3.0,5.26
Winter,Wisconsin,Blouse,1,64,64.0,3.0,5.26
Winter,Wisconsin,Boots,1,100,100.0,3.0,5.26
Winter,Wisconsin,Gloves,1,32,32.0,3.0,5.26
Winter,Wisconsin,Hat,1,37,37.0,3.0,5.26
Winter,Wisconsin,Jacket,1,46,46.0,3.0,5.26
Winter,Wisconsin,Jeans,1,80,80.0,3.0,5.26
Winter,Wisconsin,Sandals,1,80,80.0,3.0,5.26
Winter,Wisconsin,Shoes,1,85,85.0,3.0,5.26
Winter,Wisconsin,Shorts,1,66,66.0,3.0,5.26
Winter,Wisconsin,Sneakers,1,23,23.0,3.0,5.26
Winter,Wisconsin,Sunglasses,1,26,26.0,3.0,5.26
Winter,Wyoming,Coat,4,235,58.75,1.0,18.18
Winter,Wyoming,Sneakers,4,271,67.75,1.0,18.18
Winter,Wyoming,Backpack,2,139,69.5,2.0,9.09
Winter,Wyoming,Pants,2,127,63.5,2.0,9.09
Winter,Wyoming,Sunglasses,2,128,64.0,2.0,9.09
Winter,Wyoming,Blouse,1,95,95.0,3.0,4.55
Winter,Wyoming,Dress,1,81,81.0,3.0,4.55
Winter,Wyoming,Gloves,1,76,76.0,3.0,4.55
Winter,Wyoming,Handbag,1,51,51.0,3.0,4.55
Winter,Wyoming,Sandals,1,98,98.0,3.0,4.55
Winter,Wyoming,Shirt,1,66,66.0,3.0,4.55
Winter,Wyoming,Shoes,1,59,59.0,3.0,4.55
Winter,Wyoming,T-shirt,1,99,99.0,3.0,4.55
